protocol,duration,packet_count,label,hour,minute,dayofweek,hour_sin,hour_cos
0,0.8292209414440703,53,0,4,59,0,0.8660254037844386,0.5000000000000001
0,4.495709199498702,83,0,0,20,0,0.0,1.0
0,0.3330658287666743,7733,1,1,21,0,0.2588190451025207,0.9659258262890684
1,1.067767245436263,50,0,8,16,0,0.8660254037844387,-0.4999999999999998
1,0.8341297611350581,7220,1,20,47,6,-0.8660254037844386,0.5000000000000001
0,4.595290143791921,29,0,16,43,0,-0.8660254037844385,-0.5000000000000004
0,3.8911672443042113,95,0,20,23,6,-0.8660254037844386,0.5000000000000001
0,0.0377926515991195,1,1,1,21,0,0.2588190451025207,0.9659258262890684
0,0.0325045548125752,2,1,22,9,6,-0.5000000000000004,0.8660254037844384
0,0.2868543460889755,48,0,1,28,0,0.2588190451025207,0.9659258262890684
0,4.741840066755424,36,0,2,31,0,0.4999999999999999,0.8660254037844387
0,30.45855266851681,383,1,21,11,6,-0.7071067811865477,0.7071067811865474
0,1.5032870149054978,8,0,0,56,0,0.0,1.0
0,4.15559083025805,11,0,9,1,0,0.7071067811865476,-0.7071067811865475
0,2.5847770034029924,74,0,3,44,0,0.7071067811865476,0.7071067811865476
1,2.1529094295765057,6,0,0,19,0,0.0,1.0
1,2.397498346522882,18,0,9,44,0,0.7071067811865476,-0.7071067811865475
0,4.218181737531547,58,0,17,34,0,-0.9659258262890684,-0.2588190451025206
0,3.0933780844242285,17,0,6,6,0,1.0,6.123233995736766e-17
0,22.164562843139272,181,1,1,28,0,0.2588190451025207,0.9659258262890684
0,2.517764346416634,79,0,2,3,0,0.4999999999999999,0.8660254037844387
0,4.860839663615955,50,0,5,13,0,0.9659258262890684,0.2588190451025207
0,0.4788636649683289,54,0,0,3,0,0.0,1.0
0,2.863680381129791,38,0,2,46,0,0.4999999999999999,0.8660254037844387
0,0.79774757551574,7098,1,0,48,0,0.0,1.0
2,2.5352257024267626,82,0,14,34,0,-0.4999999999999997,-0.8660254037844388
1,4.822788220233618,47,0,4,17,0,0.8660254037844386,0.5000000000000001
0,0.4417211158624464,2743,1,1,38,0,0.2588190451025207,0.9659258262890684
2,2.864054819959512,88,0,14,14,0,-0.4999999999999997,-0.8660254037844388
0,3.7196909684898274,80,0,1,13,0,0.2588190451025207,0.9659258262890684
0,4.170954404798069,34,0,9,57,0,0.7071067811865476,-0.7071067811865475
0,1.5949941202934093,78,0,23,37,6,-0.2588190451025215,0.965925826289068
0,3.9656364484083166,56,0,23,55,6,-0.2588190451025215,0.965925826289068
0,0.1815115436987563,26,0,23,9,6,-0.2588190451025215,0.965925826289068
2,4.079470703382469,50,0,10,35,0,0.4999999999999999,-0.8660254037844387
4,8.740190769715557,185,1,0,29,0,0.0,1.0
0,4.946170598253956,14,0,17,0,0,-0.9659258262890684,-0.2588190451025206
1,1.1789732682516536,56,0,6,17,0,1.0,6.123233995736766e-17
0,4.147351889685335,84,0,16,9,0,-0.8660254037844385,-0.5000000000000004
0,0.0356402867971923,2,1,1,5,0,0.2588190451025207,0.9659258262890684
1,3.5248568329509533,96,0,5,31,0,0.9659258262890684,0.2588190451025207
1,3.238304947119812,62,0,3,39,0,0.7071067811865476,0.7071067811865476
0,1.0599893072124242,14,0,2,58,0,0.4999999999999999,0.8660254037844387
2,3.0312100532007062,29,0,6,54,0,1.0,6.123233995736766e-17
0,0.1205326315262512,28,0,3,50,0,0.7071067811865476,0.7071067811865476
1,1.3971972829574693,66,0,10,28,0,0.4999999999999999,-0.8660254037844387
0,4.392424861589427,97,0,22,4,6,-0.5000000000000004,0.8660254037844384
1,3.077077057991185,71,0,16,51,0,-0.8660254037844385,-0.5000000000000004
0,1.5539586121928246,20,1,0,54,0,0.0,1.0
1,3.738378332724284,59,0,3,28,0,0.7071067811865476,0.7071067811865476
2,3.669313542105056,56,0,5,11,0,0.9659258262890684,0.2588190451025207
0,0.3116112243210558,44,0,17,19,0,-0.9659258262890684,-0.2588190451025206
1,1.724400799444647,29,0,9,19,0,0.7071067811865476,-0.7071067811865475
0,4.33344801089038,25,0,13,45,0,-0.2588190451025208,-0.9659258262890684
2,4.021442541747298,12,0,0,56,0,0.0,1.0
2,3.8543095390102615,27,0,23,19,6,-0.2588190451025215,0.965925826289068
0,1.0751410018264913,54,0,12,25,0,1.2246467991473532e-16,-1.0
5,3.0710026388291167,194,1,0,0,0,0.0,1.0
0,2.387992323642444,74,0,17,23,0,-0.9659258262890684,-0.2588190451025206
1,4.332738863397008,56,0,23,21,6,-0.2588190451025215,0.965925826289068
2,2.833989341274238,56,0,23,42,6,-0.2588190451025215,0.965925826289068
0,12.288137614677922,317,1,20,14,6,-0.8660254037844386,0.5000000000000001
0,2.651323018653915,58,0,2,6,0,0.4999999999999999,0.8660254037844387
0,22.193377920711423,461,1,22,24,6,-0.5000000000000004,0.8660254037844384
0,1.5934971730495948,73,0,20,45,6,-0.8660254037844386,0.5000000000000001
0,1.4835293545103767,28,0,13,37,0,-0.2588190451025208,-0.9659258262890684
0,4.583312780605952,77,0,13,13,0,-0.2588190451025208,-0.9659258262890684
1,1.4974177332124643,19,0,8,52,0,0.8660254037844387,-0.4999999999999998
0,2.9160470967626275,90,0,15,52,0,-0.7071067811865471,-0.7071067811865479
0,0.941463228558596,26,0,23,23,6,-0.2588190451025215,0.965925826289068
0,0.8842528717443978,60,0,5,20,0,0.9659258262890684,0.2588190451025207
1,0.7352573971331237,18,0,9,17,0,0.7071067811865476,-0.7071067811865475
4,8.847742707521054,156,1,0,9,0,0.0,1.0
0,3.855116669934646,20,0,17,11,0,-0.9659258262890684,-0.2588190451025206
1,1.5113997513386743,60,0,6,21,0,1.0,6.123233995736766e-17
0,3.436661606949142,27,0,20,20,6,-0.8660254037844386,0.5000000000000001
0,3.068450104713837,93,0,23,39,6,-0.2588190451025215,0.965925826289068
1,4.025016015195478,93,0,8,34,0,0.8660254037844387,-0.4999999999999998
0,0.052214080307735,3,1,22,50,6,-0.5000000000000004,0.8660254037844384
0,0.3342154422661073,9,0,10,3,0,0.4999999999999999,-0.8660254037844387
0,38.91019737648641,183,1,21,8,6,-0.7071067811865477,0.7071067811865474
0,1.929031388444415,73,0,8,1,0,0.8660254037844387,-0.4999999999999998
0,41.4680297083363,350,1,22,20,6,-0.5000000000000004,0.8660254037844384
1,4.615934141029864,66,0,23,45,6,-0.2588190451025215,0.965925826289068
5,5.315895982658399,135,1,20,22,6,-0.8660254037844386,0.5000000000000001
1,3.505208191679979,56,0,3,23,0,0.7071067811865476,0.7071067811865476
0,1.7670249072065736,36,1,21,44,6,-0.7071067811865477,0.7071067811865474
5,1.7059184260014215,93,1,22,22,6,-0.5000000000000004,0.8660254037844384
0,0.7657630454944782,6,0,3,2,0,0.7071067811865476,0.7071067811865476
0,4.208389695583548,14,0,16,33,0,-0.8660254037844385,-0.5000000000000004
0,4.732979779621572,61,0,22,18,6,-0.5000000000000004,0.8660254037844384
1,1.5173744643617644,7,0,12,26,0,1.2246467991473532e-16,-1.0
0,3.216904605103985,44,0,9,32,0,0.7071067811865476,-0.7071067811865475
0,4.086441287541138,62,0,8,4,0,0.8660254037844387,-0.4999999999999998
0,1.808416229173213,13,1,20,29,6,-0.8660254037844386,0.5000000000000001
0,1.059044854883261,65,0,23,13,6,-0.2588190451025215,0.965925826289068
0,3.131439299148121,12,0,6,23,0,1.0,6.123233995736766e-17
0,1.0674670348007391,34,0,14,35,0,-0.4999999999999997,-0.8660254037844388
0,0.2750944319899253,42,0,13,40,0,-0.2588190451025208,-0.9659258262890684
2,1.182682298943414,96,0,21,6,6,-0.7071067811865477,0.7071067811865474
0,4.954659049259844,76,0,0,11,0,0.0,1.0
0,2.503826479707931,54,0,11,25,0,0.258819045102521,-0.9659258262890682
1,1.6293084004392866,79,0,17,0,0,-0.9659258262890684,-0.2588190451025206
1,4.126819601032456,74,0,5,30,0,0.9659258262890684,0.2588190451025207
1,2.0051806844738502,42,0,20,57,6,-0.8660254037844386,0.5000000000000001
1,1.452555536758513,35,0,15,51,0,-0.7071067811865471,-0.7071067811865479
0,2.4194096538447654,14,0,5,25,0,0.9659258262890684,0.2588190451025207
1,4.110768787927848,78,0,5,26,0,0.9659258262890684,0.2588190451025207
3,8.766450143504448,53,1,21,58,6,-0.7071067811865477,0.7071067811865474
1,0.6410814658619449,2266,1,23,40,6,-0.2588190451025215,0.965925826289068
1,3.3973818124904707,62,0,11,56,0,0.258819045102521,-0.9659258262890682
0,14.518448491661577,342,1,23,37,6,-0.2588190451025215,0.965925826289068
2,1.037579868819238,82,0,3,51,0,0.7071067811865476,0.7071067811865476
0,0.1508245204604492,10,0,1,38,0,0.2588190451025207,0.9659258262890684
1,3.079214635331197,15,0,8,26,0,0.8660254037844387,-0.4999999999999998
1,4.034684815509016,48,0,6,49,0,1.0,6.123233995736766e-17
0,0.7687832285128652,6,0,1,2,0,0.2588190451025207,0.9659258262890684
1,2.772466626464796,83,0,9,48,0,0.7071067811865476,-0.7071067811865475
1,2.642812391672852,95,0,5,25,0,0.9659258262890684,0.2588190451025207
1,0.3382166938016454,24,0,17,52,0,-0.9659258262890684,-0.2588190451025206
0,0.779668669699788,25,0,9,10,0,0.7071067811865476,-0.7071067811865475
3,5.631041970396602,78,1,21,10,6,-0.7071067811865477,0.7071067811865474
0,4.170739518505958,70,0,4,5,0,0.8660254037844386,0.5000000000000001
0,0.546858690735592,99,0,0,33,0,0.0,1.0
0,2.078882185039165,84,0,23,53,6,-0.2588190451025215,0.965925826289068
0,1.5011719290645922,18,1,1,33,0,0.2588190451025207,0.9659258262890684
0,4.4592073861771775,59,0,0,31,0,0.0,1.0
0,1.8747674373511456,26,1,0,37,0,0.0,1.0
0,1.066675428424289,74,0,23,28,6,-0.2588190451025215,0.965925826289068
1,4.468901457628659,58,0,12,21,0,1.2246467991473532e-16,-1.0
1,3.451520135138756,43,0,1,21,0,0.2588190451025207,0.9659258262890684
0,1.6030480736081598,89,0,22,40,6,-0.5000000000000004,0.8660254037844384
1,3.1176448893781976,71,0,0,25,0,0.0,1.0
1,1.836694546089154,9,0,23,6,6,-0.2588190451025215,0.965925826289068
0,3.2777508511893862,54,0,13,15,0,-0.2588190451025208,-0.9659258262890684
0,4.88167748284708,35,0,22,17,6,-0.5000000000000004,0.8660254037844384
0,1.9378813279925813,29,0,11,37,0,0.258819045102521,-0.9659258262890682
0,4.58891192949477,56,0,2,50,0,0.4999999999999999,0.8660254037844387
0,0.8231055424738699,43,0,12,26,0,1.2246467991473532e-16,-1.0
2,2.2390888373136906,66,0,2,16,0,0.4999999999999999,0.8660254037844387
1,2.8004367069679734,42,0,10,22,0,0.4999999999999999,-0.8660254037844387
0,3.948474296458622,98,0,23,7,6,-0.2588190451025215,0.965925826289068
0,4.692340100732234,34,0,7,47,0,0.9659258262890684,-0.2588190451025206
0,0.9519044049262422,81,0,10,53,0,0.4999999999999999,-0.8660254037844387
0,1.690536608269421,50,0,16,40,0,-0.8660254037844385,-0.5000000000000004
5,5.4354864657189,168,1,21,18,6,-0.7071067811865477,0.7071067811865474
0,2.0100712894455395,47,0,3,55,0,0.7071067811865476,0.7071067811865476
1,3.647271492541069,40,0,3,27,0,0.7071067811865476,0.7071067811865476
2,3.0926638156471795,39,0,20,58,6,-0.8660254037844386,0.5000000000000001
0,3.005173034814674,41,0,15,35,0,-0.7071067811865471,-0.7071067811865479
1,4.111561983749168,84,0,15,51,0,-0.7071067811865471,-0.7071067811865479
0,24.966476363637355,140,1,23,2,6,-0.2588190451025215,0.965925826289068
2,3.988929135007566,51,0,21,38,6,-0.7071067811865477,0.7071067811865474
0,1.874576091374032,97,0,4,42,0,0.8660254037844386,0.5000000000000001
1,0.8271497066692791,57,0,21,37,6,-0.7071067811865477,0.7071067811865474
0,0.7661541674562614,51,0,15,52,0,-0.7071067811865471,-0.7071067811865479
1,1.4006759954016574,50,0,7,1,0,0.9659258262890684,-0.2588190451025206
0,2.011669815042243,42,0,4,39,0,0.8660254037844386,0.5000000000000001
0,1.265814684733266,72,0,4,38,0,0.8660254037844386,0.5000000000000001
0,3.314660117269988,79,0,9,38,0,0.7071067811865476,-0.7071067811865475
0,0.0178276458991236,3,1,1,20,0,0.2588190451025207,0.9659258262890684
1,3.011709660476607,92,0,14,29,0,-0.4999999999999997,-0.8660254037844388
0,0.1447782873318456,18,0,6,0,0,1.0,6.123233995736766e-17
1,0.264317372262596,93,0,14,45,0,-0.4999999999999997,-0.8660254037844388
2,2.7471716039623164,36,0,23,27,6,-0.2588190451025215,0.965925826289068
0,0.2448560163580418,68,0,8,40,0,0.8660254037844387,-0.4999999999999998
0,4.722708610880678,43,0,17,9,0,-0.9659258262890684,-0.2588190451025206
0,4.391005169067291,27,0,10,40,0,0.4999999999999999,-0.8660254037844387
0,1.263683598895064,42,0,4,18,0,0.8660254037844386,0.5000000000000001
0,1.6172771235474628,72,0,10,43,0,0.4999999999999999,-0.8660254037844387
0,3.835083291841439,75,0,17,0,0,-0.9659258262890684,-0.2588190451025206
1,3.582672543379355,65,0,20,20,6,-0.8660254037844386,0.5000000000000001
0,4.040241373952512,74,0,17,6,0,-0.9659258262890684,-0.2588190451025206
0,2.1115108328812653,5,0,9,11,0,0.7071067811865476,-0.7071067811865475
0,0.2157928987802324,5206,1,0,44,0,0.0,1.0
0,1.9224230618927147,48,0,10,9,0,0.4999999999999999,-0.8660254037844387
0,4.608587089510988,72,0,16,1,0,-0.8660254037844385,-0.5000000000000004
0,0.6573767110457722,78,0,0,11,0,0.0,1.0
1,3.307955121751749,24,0,0,48,0,0.0,1.0
0,3.785975376057408,28,0,5,5,0,0.9659258262890684,0.2588190451025207
1,1.7455633402078463,19,0,15,30,0,-0.7071067811865471,-0.7071067811865479
0,3.791820633803892,67,0,21,41,6,-0.7071067811865477,0.7071067811865474
0,1.607052679850413,91,0,15,11,0,-0.7071067811865471,-0.7071067811865479
0,3.033683001828712,10,0,16,47,0,-0.8660254037844385,-0.5000000000000004
0,1.8211931480300672,52,0,12,2,0,1.2246467991473532e-16,-1.0
0,3.404736214692131,94,0,7,35,0,0.9659258262890684,-0.2588190451025206
0,3.884005284996544,46,0,11,3,0,0.258819045102521,-0.9659258262890682
0,2.5656090207592634,80,0,17,16,0,-0.9659258262890684,-0.2588190451025206
0,3.267930215850805,43,0,7,25,0,0.9659258262890684,-0.2588190451025206
1,0.738907641292261,93,0,10,3,0,0.4999999999999999,-0.8660254037844387
1,0.9650573911348398,72,0,4,54,0,0.8660254037844386,0.5000000000000001
1,1.9071138801763707,91,0,2,17,0,0.4999999999999999,0.8660254037844387
0,3.828414933419965,75,0,17,56,0,-0.9659258262890684,-0.2588190451025206
0,0.2999166503158287,66,0,3,0,0,0.7071067811865476,0.7071067811865476
0,2.308984128628738,14,0,2,18,0,0.4999999999999999,0.8660254037844387
1,4.7005833785838815,9,0,8,36,0,0.8660254037844387,-0.4999999999999998
0,2.97346461433224,27,0,20,18,6,-0.8660254037844386,0.5000000000000001
0,28.93656031862614,289,1,23,20,6,-0.2588190451025215,0.965925826289068
0,3.9828221393432863,93,0,15,25,0,-0.7071067811865471,-0.7071067811865479
0,4.570354705192392,62,0,1,23,0,0.2588190451025207,0.9659258262890684
0,2.8305396116114925,87,0,13,28,0,-0.2588190451025208,-0.9659258262890684
0,4.113043368802069,33,0,20,13,6,-0.8660254037844386,0.5000000000000001
0,4.78303582487841,40,0,11,50,0,0.258819045102521,-0.9659258262890682
0,4.838993371673044,19,0,3,46,0,0.7071067811865476,0.7071067811865476
2,1.6641509797069156,52,0,21,5,6,-0.7071067811865477,0.7071067811865474
0,3.0512042972413336,76,0,12,46,0,1.2246467991473532e-16,-1.0
0,4.908854733120583,15,0,10,36,0,0.4999999999999999,-0.8660254037844387
0,3.1936422423964275,66,0,2,4,0,0.4999999999999999,0.8660254037844387
0,4.62200476897763,32,0,8,17,0,0.8660254037844387,-0.4999999999999998
0,4.005013168982949,40,0,0,12,0,0.0,1.0
0,2.0664629662038694,53,0,10,41,0,0.4999999999999999,-0.8660254037844387
0,0.0602753977326599,4,1,1,35,0,0.2588190451025207,0.9659258262890684
0,0.6383480348832327,60,0,21,26,6,-0.7071067811865477,0.7071067811865474
0,4.587306190316792,45,0,7,53,0,0.9659258262890684,-0.2588190451025206
0,4.925514363037964,57,0,0,59,0,0.0,1.0
1,0.1808206438257,40,0,18,6,0,-1.0,-1.8369701987210294e-16
0,4.134515843617361,16,0,5,22,0,0.9659258262890684,0.2588190451025207
1,1.8434801333661512,24,0,13,22,0,-0.2588190451025208,-0.9659258262890684
0,29.01703100430943,398,1,22,28,6,-0.5000000000000004,0.8660254037844384
0,0.5599891308460575,39,0,17,59,0,-0.9659258262890684,-0.2588190451025206
0,0.0346523542041871,3,1,21,4,6,-0.7071067811865477,0.7071067811865474
0,4.115262152662237,94,0,8,13,0,0.8660254037844387,-0.4999999999999998
0,2.60195727893807,33,0,0,3,0,0.0,1.0
0,2.754170377885679,93,0,2,44,0,0.4999999999999999,0.8660254037844387
0,0.050020714917304,2,1,21,15,6,-0.7071067811865477,0.7071067811865474
2,3.377113328182872,96,0,2,26,0,0.4999999999999999,0.8660254037844387
0,0.4555729832322598,83,0,18,17,0,-1.0,-1.8369701987210294e-16
0,0.0396661223819816,1,1,21,8,6,-0.7071067811865477,0.7071067811865474
1,4.07655370407748,10,0,8,28,0,0.8660254037844387,-0.4999999999999998
1,0.4122494910106012,7,0,8,54,0,0.8660254037844387,-0.4999999999999998
0,0.6321611495788697,99,0,13,31,0,-0.2588190451025208,-0.9659258262890684
2,1.275720886501627,47,0,10,55,0,0.4999999999999999,-0.8660254037844387
1,3.3727053530719693,57,0,5,48,0,0.9659258262890684,0.2588190451025207
0,4.675493191378389,94,0,17,3,0,-0.9659258262890684,-0.2588190451025206
0,1.5126158850599527,35,0,21,1,6,-0.7071067811865477,0.7071067811865474
0,3.1931013242146102,25,0,18,16,0,-1.0,-1.8369701987210294e-16
0,0.9922016175248084,35,1,21,29,6,-0.7071067811865477,0.7071067811865474
1,4.426073166325659,93,0,12,22,0,1.2246467991473532e-16,-1.0
0,4.969725171787152,29,0,6,48,0,1.0,6.123233995736766e-17
1,4.943091582499227,99,0,6,5,0,1.0,6.123233995736766e-17
1,4.541937833927458,33,0,14,40,0,-0.4999999999999997,-0.8660254037844388
1,2.1258829683611986,60,0,22,22,6,-0.5000000000000004,0.8660254037844384
0,0.6132910497037962,38,0,21,26,6,-0.7071067811865477,0.7071067811865474
0,4.616469384957183,68,0,8,12,0,0.8660254037844387,-0.4999999999999998
0,3.999539966322427,94,0,4,55,0,0.8660254037844386,0.5000000000000001
0,4.783946717149036,40,0,10,15,0,0.4999999999999999,-0.8660254037844387
0,1.0036644280378122,20,0,8,39,0,0.8660254037844387,-0.4999999999999998
1,1.5493099402955155,21,0,13,13,0,-0.2588190451025208,-0.9659258262890684
0,3.6446186785142567,6,0,0,30,0,0.0,1.0
0,1.1606502415874382,60,0,13,14,0,-0.2588190451025208,-0.9659258262890684
0,4.051582533274302,65,0,14,15,0,-0.4999999999999997,-0.8660254037844388
0,4.774855177542264,29,0,0,52,0,0.0,1.0
3,8.956703547166507,195,1,22,51,6,-0.5000000000000004,0.8660254037844384
0,0.116257570362448,6454,1,0,24,0,0.0,1.0
0,1.175865933762022,79,0,6,39,0,1.0,6.123233995736766e-17
0,0.0854896092488854,2,1,20,32,6,-0.8660254037844386,0.5000000000000001
0,1.897543796592354,48,1,20,57,6,-0.8660254037844386,0.5000000000000001
0,0.0229479267707615,2,1,20,20,6,-0.8660254037844386,0.5000000000000001
0,0.5283818869174497,85,0,2,7,0,0.4999999999999999,0.8660254037844387
3,2.0062197688570595,60,1,20,16,6,-0.8660254037844386,0.5000000000000001
1,1.3051929291424371,99,0,9,30,0,0.7071067811865476,-0.7071067811865475
0,22.32069528917108,439,1,22,23,6,-0.5000000000000004,0.8660254037844384
1,1.1388818799313405,99,0,0,19,0,0.0,1.0
0,2.924009998233298,70,0,10,39,0,0.4999999999999999,-0.8660254037844387
0,3.4364187728273965,7,0,20,15,6,-0.8660254037844386,0.5000000000000001
0,1.143342549400098,44,0,8,56,0,0.8660254037844387,-0.4999999999999998
0,1.15913997955198,33,0,12,3,0,1.2246467991473532e-16,-1.0
0,3.383187848358627,24,0,10,46,0,0.4999999999999999,-0.8660254037844387
1,0.8596489388110137,56,0,14,19,0,-0.4999999999999997,-0.8660254037844388
0,1.6232056310282132,31,0,5,8,0,0.9659258262890684,0.2588190451025207
0,1.1344516314680029,5,0,23,33,6,-0.2588190451025215,0.965925826289068
0,0.0289674973035311,1,1,20,59,6,-0.8660254037844386,0.5000000000000001
0,4.580460410713644,74,0,14,46,0,-0.4999999999999997,-0.8660254037844388
0,0.3858953412139877,31,0,4,41,0,0.8660254037844386,0.5000000000000001
2,0.1164736287578553,28,0,16,28,0,-0.8660254037844385,-0.5000000000000004
0,2.979682036225281,76,0,15,47,0,-0.7071067811865471,-0.7071067811865479
0,2.223220156767421,36,0,12,54,0,1.2246467991473532e-16,-1.0
1,4.389683908587475,65,0,22,48,6,-0.5000000000000004,0.8660254037844384
0,1.630224090365548,8,0,4,30,0,0.8660254037844386,0.5000000000000001
1,4.776983810921016,90,0,13,3,0,-0.2588190451025208,-0.9659258262890684
0,2.632765076423119,35,0,5,45,0,0.9659258262890684,0.2588190451025207
1,1.3412643596411926,88,0,17,2,0,-0.9659258262890684,-0.2588190451025206
0,1.3487159625653988,19,1,20,17,6,-0.8660254037844386,0.5000000000000001
2,4.221230204771368,30,0,15,16,0,-0.7071067811865471,-0.7071067811865479
1,1.042017481798428,78,0,22,26,6,-0.5000000000000004,0.8660254037844384
0,0.1921592807304561,7906,1,0,35,0,0.0,1.0
0,1.0737040574454528,19,0,1,47,0,0.2588190451025207,0.9659258262890684
0,2.803853853552085,21,0,2,34,0,0.4999999999999999,0.8660254037844387
4,9.20748186292822,195,1,23,35,6,-0.2588190451025215,0.965925826289068
1,2.9981875493894194,15,0,18,20,0,-1.0,-1.8369701987210294e-16
0,4.552528010455525,50,0,23,35,6,-0.2588190451025215,0.965925826289068
1,4.972908790391141,94,0,9,16,0,0.7071067811865476,-0.7071067811865475
0,0.6527238943365706,30,0,4,7,0,0.8660254037844386,0.5000000000000001
4,1.7081482031341635,53,1,23,4,6,-0.2588190451025215,0.965925826289068
1,2.90958927285985,39,0,8,42,0,0.8660254037844387,-0.4999999999999998
0,2.6912173284124465,38,0,4,13,0,0.8660254037844386,0.5000000000000001
0,3.675887980930304,71,0,16,36,0,-0.8660254037844385,-0.5000000000000004
0,0.7992996710181732,13,1,1,31,0,0.2588190451025207,0.9659258262890684
0,53.770405945056055,288,1,0,4,0,0.0,1.0
0,0.3660352266238078,77,0,5,22,0,0.9659258262890684,0.2588190451025207
1,3.2110945964318227,36,0,6,25,0,1.0,6.123233995736766e-17
0,4.937247407746341,11,0,7,48,0,0.9659258262890684,-0.2588190451025206
0,0.3244719351108484,18,0,8,42,0,0.8660254037844387,-0.4999999999999998
1,4.700727448579387,16,0,9,10,0,0.7071067811865476,-0.7071067811865475
0,2.723538699693736,18,0,8,46,0,0.8660254037844387,-0.4999999999999998
0,3.748588088526584,62,0,18,2,0,-1.0,-1.8369701987210294e-16
0,0.0895288051130089,3,1,0,15,0,0.0,1.0
1,2.05167803741019,94,0,15,37,0,-0.7071067811865471,-0.7071067811865479
1,0.932865585546338,9116,1,22,45,6,-0.5000000000000004,0.8660254037844384
0,4.046642072998302,17,0,7,29,0,0.9659258262890684,-0.2588190451025206
0,1.2542565416297973,87,0,12,55,0,1.2246467991473532e-16,-1.0
1,1.935318776577671,22,0,1,52,0,0.2588190451025207,0.9659258262890684
0,4.26624740424369,47,0,3,27,0,0.7071067811865476,0.7071067811865476
0,2.65267080985052,51,0,12,39,0,1.2246467991473532e-16,-1.0
0,1.9355223926224896,42,1,23,19,6,-0.2588190451025215,0.965925826289068
0,1.84009603107352,87,0,6,26,0,1.0,6.123233995736766e-17
1,0.8561095703344646,78,0,17,4,0,-0.9659258262890684,-0.2588190451025206
0,2.1145308239337943,78,0,20,49,6,-0.8660254037844386,0.5000000000000001
1,2.727609581077968,87,0,18,6,0,-1.0,-1.8369701987210294e-16
0,2.795715490441313,33,0,17,51,0,-0.9659258262890684,-0.2588190451025206
1,1.309140943540503,50,0,17,50,0,-0.9659258262890684,-0.2588190451025206
1,1.5827052474855672,30,0,22,3,6,-0.5000000000000004,0.8660254037844384
0,0.034115772818067,3,1,22,53,6,-0.5000000000000004,0.8660254037844384
0,25.46258450615065,180,1,0,3,0,0.0,1.0
1,2.180321551191122,51,0,9,33,0,0.7071067811865476,-0.7071067811865475
0,0.4568069436474488,65,0,7,14,0,0.9659258262890684,-0.2588190451025206
0,2.6187257112926847,29,0,20,56,6,-0.8660254037844386,0.5000000000000001
0,1.656655620579072,28,1,23,33,6,-0.2588190451025215,0.965925826289068
0,0.5146267769214661,54,0,6,14,0,1.0,6.123233995736766e-17
0,4.231444740262929,71,0,14,47,0,-0.4999999999999997,-0.8660254037844388
0,1.4150872776607808,18,0,15,11,0,-0.7071067811865471,-0.7071067811865479
0,4.735105732177769,67,0,12,30,0,1.2246467991473532e-16,-1.0
0,3.288074106889141,19,0,10,55,0,0.4999999999999999,-0.8660254037844387
1,0.2229219028241794,81,0,15,55,0,-0.7071067811865471,-0.7071067811865479
0,1.0216493682545336,60,0,20,34,6,-0.8660254037844386,0.5000000000000001
1,4.077192967751085,66,0,2,41,0,0.4999999999999999,0.8660254037844387
1,3.2640909312604487,21,0,3,13,0,0.7071067811865476,0.7071067811865476
1,0.3731437501246123,50,0,4,51,0,0.8660254037844386,0.5000000000000001
1,4.2151771993119045,41,0,11,59,0,0.258819045102521,-0.9659258262890682
0,2.228276428197672,67,0,2,19,0,0.4999999999999999,0.8660254037844387
0,2.554617647158206,82,0,2,28,0,0.4999999999999999,0.8660254037844387
0,0.9620172470344288,76,0,17,55,0,-0.9659258262890684,-0.2588190451025206
1,4.619328703289828,95,0,21,50,6,-0.7071067811865477,0.7071067811865474
1,2.73930299192975,65,0,11,14,0,0.258819045102521,-0.9659258262890682
0,4.562468903559096,84,0,20,54,6,-0.8660254037844386,0.5000000000000001
0,1.7516505444893031,18,1,20,36,6,-0.8660254037844386,0.5000000000000001
0,0.9983918944765128,7706,1,23,8,6,-0.2588190451025215,0.965925826289068
0,4.571072019583672,66,0,16,57,0,-0.8660254037844385,-0.5000000000000004
0,3.225192326341772,59,0,16,14,0,-0.8660254037844385,-0.5000000000000004
0,30.02465586891261,471,1,22,5,6,-0.5000000000000004,0.8660254037844384
0,0.5605207935093776,91,0,9,19,0,0.7071067811865476,-0.7071067811865475
0,3.464622819729505,13,0,20,13,6,-0.8660254037844386,0.5000000000000001
0,3.6367102703789738,18,0,11,11,0,0.258819045102521,-0.9659258262890682
0,0.7838955548355666,21,0,17,13,0,-0.9659258262890684,-0.2588190451025206
1,1.116768445531627,95,0,12,7,0,1.2246467991473532e-16,-1.0
0,4.010981231498307,80,0,17,53,0,-0.9659258262890684,-0.2588190451025206
1,4.945008237305495,82,0,21,12,6,-0.7071067811865477,0.7071067811865474
1,0.2992883265979344,5037,1,20,18,6,-0.8660254037844386,0.5000000000000001
0,3.771204427561433,44,0,22,42,6,-0.5000000000000004,0.8660254037844384
0,4.335619832901336,87,0,18,5,0,-1.0,-1.8369701987210294e-16
1,3.978697686204385,83,0,11,15,0,0.258819045102521,-0.9659258262890682
3,1.35599431323164,140,1,21,35,6,-0.7071067811865477,0.7071067811865474
0,1.8626286344927068,57,0,21,31,6,-0.7071067811865477,0.7071067811865474
0,31.072834581787127,498,1,1,25,0,0.2588190451025207,0.9659258262890684
0,4.1618454823297695,83,0,15,59,0,-0.7071067811865471,-0.7071067811865479
